Feature ID	Taxon	Confidence
b328ae0ba3ec2ee09961050738b2186f	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999984028989
6958e9b2ec5ea41873f5f899a77a8faa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999464185703867
7635ab9d8a511fc6c9e6b25b1a3603d6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	0.9999999437851856
c2e33d13f4cd073f4021fadf2cdf57d5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998289752040246
83f5379b38ef105cc4a4639140d46676	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999824010340824
51c21f3596d61e11c6c9198d3b0a8d0a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9976142286568443
4fa434dc01cef8d03da29b945f1cd577	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9999870163968754
7ebfd20155a7a2bebcb516c045a896e8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9964508932712511
ca321961c5916d7220e057054bffe26f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9987129786095188
7a9197d3671c5fb01dfcdfb5e7b29f88	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999893773370246
8875b05b508dbb42caaeb1c1e28fcf04	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9851503631779569
786039df6fa106d568131098de937c7c	k__Archaea; p__Euryarchaeota; c__DSEG; o__104A5; f__; g__; s__	0.9999466306242492
97f3adcc0f2fa87d8611bf8d0a410824	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999429837584237
74ddc5ec7743e21034951dee6215d701	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9995642308057401
2e4d14a0ec818469585195e7a0c48802	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9751667923663966
50503f9578cdbe5967c44d357043cf6f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__agalactiae	0.999988167891641
88141c6ef9b238a7cb3c3a06b752c267	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999996045972
4da38c23542731e2d3e3ad1925f788d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.99997582872835
ce21a7405a223220fb02b43f817609e5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__mastitidis	0.9536299517970072
8ee58ba8f4a7d8221a3242b70bb6cb64	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999867403293597
101aa6e95b464d7cdc5b84fe70f22627	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.9595029274993864
300046ac938ba64ff511862b3e072bfe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999848816386246
a79a157d0f6afbc66c55dddfcdbaa44b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9997781022060128
d741e3f13bbbef4c6e00764f4ac3a761	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9991763655828106
48dc33ed78ee65f4d1283856db760578	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995891004080236
5774d2fedf7c0fb7fa65ee82e0bb35b2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.998190572796739
3b0a2ce6d7a045d536251d02d007cd72	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999989779269
3499c6400af8c775bdb9a8f89759fb54	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9949890217083498
249a485dd2d7f85dd7a501deeae40f59	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9076005761054157
ce7323131ea573161dcd44a253a3b7e9	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium	0.9883518632733688
36f4027cc260645d7fd3a136136423c2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.8850396920172365
61c765b43f1335372fe8c69e2b969361	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9986995054936918
6af5f8ea781a98464482a500ff544d17	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9999116441854564
85144433efebfa14d60ee9c37fb1a41e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9913243858666465
02843018af840a885cb28ebd1f4d68b1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9999873857276296
d1904f25732ebc10e511e37ec0f4a776	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9794309248547661
2370fb0bde52fa737710bcf3eb8c6b34	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.999999876970215
aa72014ad356764a7517bf1a5fbc2dca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.998736420216849
2ff1b036f108557331fb3522f178a988	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999610157505799
dda2caafbd3b5b9d51079006a8f3d1f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9061158866687868
d7a21076d9741533f26c26eab5a61649	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999961241599
0ce733016b74462b7a038ac7d15d3515	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9975968394839124
